,Unnamed: 0,Connectivity_Index,ADOS_TOTAL_Corr,ADOS_COMM_Corr,ADOS_SOCIAL_Corr,ADOS_STEREO_Corr,Unnamed: 0.1,First_ROI_Index,First_ROI_Name,Second_ROI_Index,Second_ROI_Name,P_Values,ASD_Mean,TD_Mean,ASD_STD,TD_STD,Dominant_Group,First_ROI_Network,Second_ROI_Network,Networks
99,99,1107,-0.0065753656,0.05343275,-0.040592104,0.020438708,62,30,"Right inferior frontal gyrus ([R IFG], 30)",36,"Middle frontal gyrus ([MiFG], 36)",0.0090229249373369,0.0917925063492204,0.1642398365380954,0.2371138841193872,0.2451288903324958,TD,CC,CC,CC-CC
100,100,158,-0.0061052665,-0.034852058,0.012300957,0.081296846,31,4,Caudate (4),10,"Paracentral lobule ([ParaCL], 10)",0.0041663123771468,-0.0252568581362901,-0.1028555908965122,0.2418792917291361,0.2295162137698286,ASD,SC,SM,SC-SM
101,101,481,-0.0040172352,-0.095808245,0.050853558,0.048949946,34,11,"Right postcentral gyrus ([R PoCG], 11)",18,"Middle occipital gyrus ([MOG], 18)",0.0043533476534028,-0.1119835176264214,-0.0453135553016706,0.2015459438060395,0.2047004050232096,TD,SM,VIS,SM-VIS
102,102,650,-0.0036477377,-0.14157318,0.07893417,-0.045413215,154,15,"Superior parietal lobule ([SPL], 15)",29,"Inferior frontal gyrus ([IFG], 29)",0.0342111386455569,-0.0872668336485281,-0.0340613962283213,0.2165900712982804,0.2211670893464115,TD,SM,CC,SM-CC
103,103,219,0.00047346225,-0.012054937,0.007960058,-0.2012267,116,5,Thalamus (5),23,"Inferior occipital gyrus ([IOG], 23)",0.0221150662394917,-0.0863662943243625,-0.0273552912930392,0.2271764713964507,0.2224388088901303,TD,SC,VIS,SC-VIS
104,104,117,0.0023795117,-0.05654414,0.035248864,-0.14839439,125,3,Putamen (3),18,"Middle occipital gyrus ([MOG], 18)",0.0238258231489435,-0.1143311523748783,-0.0558274574403418,0.2144194519506969,0.2349226348304707,TD,SC,VIS,SC-VIS
105,105,629,0.0032937273,0.09203542,-0.050123584,0.08106314,78,14,"Precentral gyrus ([PreCG], 14)",46,"Posterior cingulate cortex ([PCC], 46)",0.0133504232618888,0.0296581747930265,-0.0425450510952318,0.2558413892904914,0.2524771025530664,ASD,SM,DM,SM-DM
106,106,1047,0.0056563704,0.08375958,-0.042099863,-0.115642406,53,27,Insula (27),48,Precuneus (48),0.0080261258089959,-0.1092577233576768,-0.1779633742789473,0.2469663025849927,0.2047252545388671,ASD,CC,DM,CC-DM
107,107,1294,0.0063640303,0.11263128,-0.058407113,0.07089044,151,40,"Inferior frontal gyrus ([IFG], 40)",48,Precuneus (48),0.0322689117157068,-0.0471213998674676,-0.110265900090124,0.251440341313459,0.2619409078275858,ASD,CC,DM,CC-DM
108,108,951,0.006397299,-0.075230956,0.053270645,-0.023211604,63,24,"Lingual gyrus ([LingualG], 24)",33,"Left inferior parietal lobue ([R IPL], 33)",0.0095837629826011,-0.1577298348206267,-0.1030007700116271,0.189674767961657,0.1785625630881916,TD,VIS,CC,VIS-CC
109,109,105,0.01345101,-0.15164894,0.104116805,0.207533,123,3,Putamen (3),6,"Superior temporal gyrus ([STG], 6)",0.0238033933076962,0.2031748837256348,0.1391878407678123,0.2422162576647143,0.2505114042587933,ASD,SC,AUD,SC-AUD
110,110,1166,0.016029906,0.11314206,-0.04523232,0.17625555,48,32,"Inferior parietal lobule ([IPL], 32)",52,"Cerebellum ([CB], 52)",0.0057978376222081,-0.0718880111366158,-0.006724563579296,0.2009261480726666,0.209205853378484,TD,CC,CB,CC-CB
111,111,1128,0.01646873,-0.00711676,0.027352434,0.17937152,179,31,"Middle frontal gyrus ([MiFG], 31)",35,"Superior frontal gyrus ([SFG], 35)",0.0460458279776028,0.1165387014086073,0.0598963595421364,0.257003019138391,0.2390696241257638,ASD,CC,CC,CC-CC
112,112,110,0.01805467,0.069264285,-0.013844725,-0.04846789,142,3,Putamen (3),11,"Right postcentral gyrus ([R PoCG], 11)",0.0293484679579664,0.0773454821067632,0.0195281048201981,0.2140258049156592,0.2454599591223551,ASD,SC,SM,SC-SM
113,113,1149,0.020080406,0.023868544,0.01410799,0.1434832,30,32,"Inferior parietal lobule ([IPL], 32)",35,"Superior frontal gyrus ([SFG], 35)",0.004126532160275,0.0582432833464868,-0.028908298501324,0.2664487230400906,0.261967053815855,ASD,CC,CC,CC-CC
114,114,337,0.020989537,0.07061827,-0.012241139,-0.4023407,153,7,"Middle temporal gyrus ([MTG], 7)",48,Precuneus (48),0.0336291639922333,-0.1230900821344122,-0.1805529356800617,0.2454245611983659,0.2269848896331864,ASD,AUD,DM,AUD-DM
115,115,487,0.021584362,-0.013195977,0.03814349,0.057630174,162,11,"Right postcentral gyrus ([R PoCG], 11)",24,"Lingual gyrus ([LingualG], 24)",0.0382958795502,-0.1253563928922394,-0.08113915488043,0.1844539375600436,0.1875300421788365,TD,SM,VIS,SM-VIS
116,116,446,0.021669995,0.011212184,0.023552446,-0.09877688,122,10,"Paracentral lobule ([ParaCL], 10)",25,"Middle temporal gyrus ([MTG], 25)",0.0236009711496073,-0.0011452211745275,-0.0622795806783401,0.2214093022889789,0.2469079307513739,ASD,SM,VIS,SM-VIS
117,117,706,0.022029502,0.0069618463,0.026417432,-0.19940022,140,16,"Postcentral gyrus ([PoCG], 16)",48,Precuneus (48),0.0288411247755298,-0.0069315953158547,-0.0681239066074218,0.2526165507036053,0.2361955932662181,ASD,SM,DM,SM-DM
118,118,619,0.022426002,0.07462198,-0.01271498,0.13424014,90,14,"Precentral gyrus ([PreCG], 14)",36,"Middle frontal gyrus ([MiFG], 36)",0.015665838861352,0.1671709210869788,0.2329991273578709,0.2372519167274038,0.2371680976276272,TD,SM,CC,SM-CC
119,119,637,0.022923687,0.05944734,-0.003151614,0.15229788,112,15,"Superior parietal lobule ([SPL], 15)",16,"Postcentral gyrus ([PoCG], 16)",0.021389022159546,0.104650945766513,0.041904504005113,0.236853155470217,0.2381854763001756,ASD,SM,SM,SM-SM
120,120,1164,0.023623195,0.096196026,-0.024423685,0.05174753,61,32,"Inferior parietal lobule ([IPL], 32)",50,"Cerebellum ([CB], 50)",0.0088020959160884,0.0045574547222002,0.0696149517282598,0.2015276597714089,0.2281035641929996,TD,CC,CB,CC-CB
121,121,199,0.024065776,0.034246027,0.013214096,0.1336175,75,4,Caudate (4),51,"Cerebellum ([CB], 51)",0.0120367925981037,-0.1202372005660302,-0.0522432786962128,0.2386036973531885,0.2331290626855779,TD,SC,CB,SC-CB
122,122,206,0.028229408,-0.08193724,0.08817313,-0.08995096,161,5,Thalamus (5),10,"Paracentral lobule ([ParaCL], 10)",0.038049338061495,0.006129462487184,-0.0503880921650931,0.238441759926275,0.2367826253442939,ASD,SC,SM,SC-SM
123,123,980,0.032912664,0.035670135,0.02494087,0.24101049,3,25,"Middle temporal gyrus ([MTG], 25)",34,"Supplementary motor area ([SMA], 34)",0.0001937271690126,-0.013783032216869,-0.1115136949538504,0.2382675184385583,0.2163103881017969,ASD,VIS,CC,VIS-CC
124,124,113,0.03383805,0.0052694436,0.044068526,0.09133583,185,3,Putamen (3),14,"Precentral gyrus ([PreCG], 14)",0.0493226291348308,0.1231692183222237,0.0677470227095324,0.2114485381943739,0.2726134862746391,ASD,SC,SM,SC-SM
125,125,1227,0.034293056,0.030313792,0.029934404,-0.0055641574,57,36,"Middle frontal gyrus ([MiFG], 36)",39,"Middle cingulate cortex ([MCC], 39)",0.0084383724234526,0.1670483620752183,0.095984959853503,0.2323423450011957,0.236802280432662,ASD,CC,CC,CC-CC
126,126,1085,0.035289686,0.06796771,0.008678263,-0.011792416,51,29,"Inferior frontal gyrus ([IFG], 29)",37,"Hippocampus ([HiPP], 37)",0.007029103853273,-0.0069637206452778,-0.0699125370827097,0.1831158399836825,0.219212998547307,ASD,CC,CC,CC-CC
127,127,1218,0.03759405,-0.013410784,0.06066359,-0.13966651,110,35,"Superior frontal gyrus ([SFG], 35)",47,"Anterior cingulate cortex ([ACC], 47)",0.0203800499852645,0.0855111850961898,0.1431580711812361,0.2358021223068387,0.1980424033129365,TD,CC,DM,CC-DM
128,128,328,0.03789709,-0.01101373,0.05967994,-0.13548899,104,7,"Middle temporal gyrus ([MTG], 7)",39,"Middle cingulate cortex ([MCC], 39)",0.0188886773948595,0.0675453477921915,0.0023329853048315,0.218384238359561,0.2609046372716481,ASD,AUD,CC,AUD-CC
129,129,97,0.041631393,0.030209832,0.040330477,-0.00672921,156,2,Subthalamus/hypothalamus (2),48,Precuneus (48),0.0346995565471763,-0.0956366768908038,-0.1568865477836023,0.2601803547877867,0.2462175908134814,ASD,SC,DM,SC-DM
130,130,800,0.04286814,0.102761455,-0.0013248586,0.03622732,21,19,"Middle temporal gyrus ([MTG], 19)",37,"Hippocampus ([HiPP], 37)",0.0023608280362008,-0.0060321792849807,-0.1013772265195662,0.2708195857777287,0.2735969049860255,ASD,VIS,CC,VIS-CC
131,131,994,0.043678157,0.15094714,-0.029186489,0.10073478,173,25,"Middle temporal gyrus ([MTG], 25)",48,Precuneus (48),0.0443260681548664,-0.0204738665159626,0.0368148080316408,0.2410305790317294,0.2547676944729655,TD,VIS,DM,VIS-DM
132,132,108,0.04424408,-0.063589886,0.09841976,-0.213779,67,3,Putamen (3),9,"Left postcentral gyrus ([L PoCG], 9)",0.0098787491314553,0.1211253528103616,0.0473284559267541,0.2257538657798444,0.267611997342673,ASD,SC,SM,SC-SM
133,133,690,0.046895057,0.0062988307,0.061792087,-0.10979108,176,16,"Postcentral gyrus ([PoCG], 16)",32,"Inferior parietal lobule ([IPL], 32)",0.0454754963288133,0.074571437691448,0.1284464005280242,0.2240109814851632,0.2440659469245995,TD,SM,CC,SM-CC
134,134,4,0.047581848,-0.035388596,0.087680504,0.07497794,133,1,Caudate (1),6,"Superior temporal gyrus ([STG], 6)",0.0261539664705095,0.0499201541069094,-0.0041592545473887,0.2065860000567134,0.2164812310169356,ASD,SC,AUD,SC-AUD
135,135,1104,0.051651716,0.12704131,-0.003760912,0.056628,108,30,"Right inferior frontal gyrus ([R IFG], 30)",33,"Left inferior parietal lobue ([R IPL], 33)",0.0201785244028772,0.0958016437301938,0.1612284497640941,0.2476600743348607,0.2432994136401841,TD,CC,CC,CC-CC
136,136,1057,0.05224382,-0.09435258,0.12939909,0.213587,111,28,"Superior medial frontal gyrus ([SMFG], 28)",33,"Left inferior parietal lobue ([R IPL], 33)",0.0206753984415936,-0.2263529184866569,-0.2874916686870016,0.2290179137067269,0.2312027321353238,ASD,CC,CC,CC-CC
137,137,889,0.052911304,0.0464776,0.04630333,-0.02616389,146,22,Fusiform gyrus (22),30,"Right inferior frontal gyrus ([R IFG], 30)",0.0312601385639539,-0.0168693879462897,-0.0713606131166698,0.2180169365458766,0.222726575485937,ASD,VIS,CC,VIS-CC
138,138,874,0.05460254,0.15163946,-0.014302967,0.1890497,74,21,"Right middle occipital gyrus ([R MOG], 21)",46,"Posterior cingulate cortex ([PCC], 46)",0.0120177561764979,0.0391824756110397,-0.020618136312757,0.1971905331612933,0.2157146660497595,ASD,VIS,DM,VIS-DM
139,139,1184,0.0569571,0.12909517,0.0027194768,0.09776123,19,33,"Left inferior parietal lobue ([R IPL], 33)",50,"Cerebellum ([CB], 50)",0.0017489587350643,0.051493204792037,0.1358663028113461,0.2144602400361127,0.249898850944862,TD,CC,CB,CC-CB
140,140,1291,0.05989586,0.090700775,0.031096205,0.27803808,26,40,"Inferior frontal gyrus ([IFG], 40)",45,"Anterior cingulate cortex ([ACC], 45)",0.0034702161366164,-0.0475282701960859,-0.13159852177236,0.2684498178884064,0.2324470971515218,ASD,CC,DM,CC-DM
141,141,313,0.06049069,-0.062764086,0.121789396,-0.032055162,69,7,"Middle temporal gyrus ([MTG], 7)",24,"Lingual gyrus ([LingualG], 24)",0.0105164420700494,-0.1654405087364411,-0.1034023229882991,0.2180286130082235,0.2047051511906448,TD,AUD,VIS,AUD-VIS
142,142,309,0.061404433,0.0058340025,0.082460955,-0.095741704,83,7,"Middle temporal gyrus ([MTG], 7)",20,Cuneus (20),0.0135308961889802,-0.212828364474873,-0.1585338744643346,0.17802953702761,0.2024525392911103,TD,AUD,VIS,AUD-VIS
143,143,1174,0.062168777,0.014149392,0.07830627,0.030122511,180,33,"Left inferior parietal lobue ([R IPL], 33)",40,"Inferior frontal gyrus ([IFG], 40)",0.0461462399380379,0.2688748316392622,0.3233570471658477,0.245222620382536,0.2320206703169409,TD,CC,CC,CC-CC
144,144,1081,0.067190304,-0.008509483,0.098922804,-0.065575756,136,29,"Inferior frontal gyrus ([IFG], 29)",33,"Left inferior parietal lobue ([R IPL], 33)",0.0269486834651646,0.0493974347927405,0.1067590123011415,0.2223435051662957,0.2291011966542247,TD,CC,CC,CC-CC
145,145,1296,0.06799455,0.034318823,0.07447824,0.011544865,166,40,"Inferior frontal gyrus ([IFG], 40)",50,"Cerebellum ([CB], 50)",0.0419582945066203,0.0316046675740721,0.0901473702480526,0.2415242965943047,0.2590279959588291,TD,CC,CB,CC-CB
146,146,1108,0.07247865,0.08925527,0.048031423,0.08371191,99,30,"Right inferior frontal gyrus ([R IFG], 30)",37,"Hippocampus ([HiPP], 37)",0.0176335932172148,-0.00971789437991,-0.0652723526970101,0.2037535562090418,0.2039925163134698,ASD,CC,CC,CC-CC
147,147,1273,0.073611856,0.08822691,0.05152408,0.16870792,79,39,"Middle cingulate cortex ([MCC], 39)",40,"Inferior frontal gyrus ([IFG], 40)",0.0134296425433197,0.0178566418475211,-0.0508107467928901,0.2460711425614691,0.2380284679001067,ASD,CC,CC,CC-CC
148,148,1343,0.073891155,0.16515484,0.0072397795,-0.028085012,172,45,"Anterior cingulate cortex ([ACC], 45)",47,"Anterior cingulate cortex ([ACC], 47)",0.0441645064042183,0.2130805714387793,0.2662275381491842,0.2383780164764855,0.2229585075002547,TD,DM,DM,DM-DM
149,149,1247,0.07396365,0.14543656,0.016442684,0.06257502,7,37,"Hippocampus ([HiPP], 37)",43,Precuneus (43),0.0005350334674784,-0.0805678760515366,-0.0038750033818031,0.1931068905035109,0.1908515875000898,TD,CC,DM,CC-DM
150,150,133,0.0758977,0.059940223,0.070492476,0.16971284,97,3,Putamen (3),34,"Supplementary motor area ([SMA], 34)",0.0173021529325173,0.0516537241255844,-0.007657160242844,0.2165655873384646,0.2174196410954323,ASD,SC,CC,SC-CC
151,151,562,0.0760567,-0.010256322,0.11168922,-0.01582562,109,13,"Paracentral lobule ([ParaCL], 13)",18,"Middle occipital gyrus ([MOG], 18)",0.0203553894622411,-0.1646646242845729,-0.108095281308918,0.2104522817161962,0.2141642019667526,TD,SM,VIS,SM-VIS
152,152,1339,0.08055497,0.007203047,0.108670376,-0.07408269,88,44,Precuneus (44),51,"Cerebellum ([CB], 51)",0.0152817508515243,0.084728729098864,0.0217041123052526,0.2292789348213295,0.223557925871171,ASD,DM,CB,DM-CB
153,153,821,0.083994865,0.12267338,0.04419907,0.12574291,68,20,Cuneus (20),25,"Middle temporal gyrus ([MTG], 25)",0.0104289380340368,-0.051080697507925,0.0166482991604012,0.228337972059253,0.2317061326452695,TD,VIS,VIS,VIS-VIS
154,154,989,0.08476783,0.19781782,0.0013989988,-0.02800033,181,25,"Middle temporal gyrus ([MTG], 25)",43,Precuneus (43),0.0464643902311197,-0.0501001977730843,5.948155680406678e-05,0.2047852563133239,0.2320229070349895,TD,VIS,DM,VIS-DM
155,155,370,0.08556281,-0.022022514,0.13279447,0.17836836,43,8,"Postcentral gyrus ([PoCG], 8)",36,"Middle frontal gyrus ([MiFG], 36)",0.0054929283241286,0.0108247226522433,0.0765767641820231,0.2134061635219752,0.1990685922683989,TD,SM,CC,SM-CC
156,156,282,0.09106873,0.14922224,0.03815314,0.09418197,20,6,"Superior temporal gyrus ([STG], 6)",39,"Middle cingulate cortex ([MCC], 39)",0.001926226143889,0.0141432403538958,-0.0667580853997508,0.2114479100365194,0.2388679738520323,ASD,AUD,CC,AUD-CC
157,157,58,0.09352183,0.041925974,0.10604007,-0.1709,13,2,Subthalamus/hypothalamus (2),9,"Left postcentral gyrus ([L PoCG], 9)",0.0008902393664267,0.0960318764067837,0.0149743914494768,0.2088118993316108,0.2138499042004486,ASD,SC,SM,SC-SM
158,158,617,0.09553791,0.16166648,0.037334047,0.16723152,160,14,"Precentral gyrus ([PreCG], 14)",34,"Supplementary motor area ([SMA], 34)",0.0365321103220486,0.1782032600012273,0.121809639808942,0.240747258640026,0.2301004705239984,ASD,SM,CC,SM-CC
159,159,1173,0.09624958,0.10562593,0.07264649,-0.11262657,121,33,"Left inferior parietal lobue ([R IPL], 33)",39,"Middle cingulate cortex ([MCC], 39)",0.0235884818582799,-0.0041541673587782,-0.0658664666161291,0.2158411841152179,0.255069372282718,ASD,CC,CC,CC-CC
160,160,1180,0.09707904,0.13966304,0.05221429,-0.060773116,138,33,"Left inferior parietal lobue ([R IPL], 33)",46,"Posterior cingulate cortex ([PCC], 46)",0.0285676367965099,-0.0564166417708754,-0.1158522341006676,0.2345320912483269,0.2384016712882226,ASD,CC,DM,CC-DM
161,161,511,0.103719115,0.13772453,0.06678207,-0.21513134,182,11,"Right postcentral gyrus ([R PoCG], 11)",48,Precuneus (48),0.0473318963414951,-0.0342997892718434,-0.0852008998755419,0.2382932820448507,0.2103144161250364,ASD,SM,DM,SM-DM
162,162,1092,0.106715925,0.16234526,0.052187964,0.33108866,186,29,"Inferior frontal gyrus ([IFG], 29)",44,Precuneus (44),0.0495166055092664,-0.1102417417575263,-0.1625829435639283,0.2469872781021038,0.2188481199235134,ASD,CC,DM,CC-DM
163,163,745,0.10686745,0.097811714,0.09090102,-0.12824152,141,17,"Calcarine gyrus ([CalcarineG], 17)",51,"Cerebellum ([CB], 51)",0.0289137975217044,0.0691331100744258,0.0075492062476528,0.2314316126052563,0.2575654095378352,ASD,VIS,CB,VIS-CB
164,164,851,0.107048444,0.13755032,0.06740635,-0.07699406,29,21,"Right middle occipital gyrus ([R MOG], 21)",23,"Inferior occipital gyrus ([IOG], 23)",0.0036616945802363,0.3525207628613719,0.4495624978716103,0.2862098225212167,0.2936323773648462,TD,VIS,VIS,VIS-VIS
165,165,519,0.111060284,0.1767996,0.05147373,0.03082886,145,12,"Superior parietal lobule ([SPL], 12)",15,"Superior parietal lobule ([SPL], 15)",0.0305946944010848,0.2087453872805462,0.1473586966622096,0.2443541796430742,0.2501436845644919,ASD,SM,SM,SM-SM
166,166,754,0.11982413,0.1009203,0.10732218,0.09890086,157,18,"Middle occipital gyrus ([MOG], 18)",25,"Middle temporal gyrus ([MTG], 25)",0.0353694938781116,0.0343131412826462,0.0894769494914982,0.2254435442909234,0.2312733931295358,TD,VIS,VIS,VIS-VIS
167,167,1157,0.12078627,0.1568469,0.07584929,0.0576847,91,32,"Inferior parietal lobule ([IPL], 32)",43,Precuneus (43),0.0157373778779236,-0.0470901279582607,-0.1098842617441678,0.2503835596972855,0.203062972990163,ASD,CC,DM,CC-DM
168,168,1275,0.12408983,0.17737427,0.067690186,0.0322789,143,39,"Middle cingulate cortex ([MCC], 39)",42,"Hippocampus ([HiPP], 42)",0.0295801541530666,0.019405793143029,0.084022777027397,0.2170127586912134,0.2907070767155481,TD,CC,CC,CC-CC
169,169,534,0.12649594,0.13399757,0.0969023,-0.06457195,164,12,"Superior parietal lobule ([SPL], 12)",30,"Right inferior frontal gyrus ([R IFG], 30)",0.0390935772171835,-0.0719869654979755,-0.0245861315478846,0.219338376963856,0.1819762346284535,TD,SM,CC,SM-CC
170,170,157,0.12870139,0.07369875,0.13621892,0.08085956,130,4,Caudate (4),9,"Left postcentral gyrus ([L PoCG], 9)",0.0258164998128565,0.081064557843143,0.0211234499601564,0.2226585984951727,0.2441512227106297,ASD,SC,SM,SC-SM
171,171,568,0.12891573,0.014705813,0.17127599,0.023860158,73,13,"Paracentral lobule ([ParaCL], 13)",24,"Lingual gyrus ([LingualG], 24)",0.011942126843969,-0.1989628390512101,-0.1404455085393825,0.1979961150549202,0.2066113092351912,TD,SM,VIS,SM-VIS
172,172,307,0.13163354,0.018522393,0.17345776,-0.0023649153,11,7,"Middle temporal gyrus ([MTG], 7)",18,"Middle occipital gyrus ([MOG], 18)",0.0008239030779106,-0.1736736771355876,-0.0893119115585698,0.2171578619460704,0.2200221313257724,TD,AUD,VIS,AUD-VIS
173,173,996,0.13328873,0.053538494,0.15455607,-0.0872945,44,25,"Middle temporal gyrus ([MTG], 25)",50,"Cerebellum ([CB], 50)",0.0055072149975333,0.0413760986186919,0.1259980282793411,0.2562942698658938,0.2725505269833478,TD,VIS,CB,VIS-CB
174,174,1147,0.13416074,0.105605654,0.12434095,-0.034064025,158,32,"Inferior parietal lobule ([IPL], 32)",33,"Left inferior parietal lobue ([R IPL], 33)",0.0358946357896998,0.2177656781130294,0.2720078627051485,0.2239691812424216,0.2266349271705486,TD,CC,CC,CC-CC
175,175,1182,0.13577203,0.24592756,0.044688947,-0.29074696,71,33,"Left inferior parietal lobue ([R IPL], 33)",48,Precuneus (48),0.0110208951509727,-0.0518842124942418,-0.118121318151521,0.2404677317786036,0.2140477551535648,ASD,CC,DM,CC-DM
176,176,126,0.1406568,0.07791761,0.14996907,0.09691286,77,3,Putamen (3),27,Insula (27),0.0132204565122999,0.2458562165130401,0.1797738697578634,0.2293436379458681,0.2346593846820133,ASD,SC,CC,SC-CC
177,177,150,0.15071368,0.11702656,0.14075974,0.012756781,144,3,Putamen (3),51,"Cerebellum ([CB], 51)",0.0305183279427582,-0.173996802123384,-0.1125833013794549,0.2081777041510897,0.2774032928514113,TD,SC,CB,SC-CB
178,178,1152,0.15557885,0.10804468,0.15463877,-0.09943873,132,32,"Inferior parietal lobule ([IPL], 32)",38,"Left inferior parietal lobule ([L IPL], 38)",0.0260913145052825,0.2077309439450103,0.2692068325373993,0.2324925914122754,0.2478556485626589,TD,CC,CC,CC-CC
179,179,657,0.16445656,0.10653237,0.16699462,-0.043757122,183,15,"Superior parietal lobule ([SPL], 15)",36,"Middle frontal gyrus ([MiFG], 36)",0.0477634018811493,0.0250478694282362,-0.031034147639536,0.246470238332724,0.2476575060437843,ASD,SM,CC,SM-CC
180,180,506,0.18057567,0.124528766,0.17822477,0.11647044,155,11,"Right postcentral gyrus ([R PoCG], 11)",43,Precuneus (43),0.0345891856865263,-0.1425734420851703,-0.1874064859491581,0.2031462931550871,0.1673563568018006,ASD,SM,DM,SM-DM
181,181,1162,0.18191831,0.18934679,0.14104886,-0.034995224,39,32,"Inferior parietal lobule ([IPL], 32)",48,Precuneus (48),0.004990252177954,0.0228058514414775,-0.0505808120778856,0.2473962725591181,0.2079050834017316,ASD,CC,DM,CC-DM
182,182,552,0.19040218,0.15420136,0.17698933,-0.04595953,72,12,"Superior parietal lobule ([SPL], 12)",48,Precuneus (48),0.0112004071462001,0.160400516294019,0.0854404333054107,0.2767946727602264,0.2387237770341478,ASD,SM,DM,SM-DM
183,183,366,0.19975147,0.031661138,0.26036486,-0.02230023,89,8,"Postcentral gyrus ([PoCG], 8)",32,"Inferior parietal lobule ([IPL], 32)",0.0154712423208905,0.0204337310633966,0.0778297760726999,0.215321218938546,0.1982886136648204,TD,SM,CC,SM-CC
184,184,63,0.20183815,0.22763257,0.14616871,0.05217175,93,2,Subthalamus/hypothalamus (2),14,"Precentral gyrus ([PreCG], 14)",0.0169810931163781,0.0778732907239338,0.0082990129116173,0.2402004635016161,0.2652348044508112,ASD,SC,SM,SC-SM
185,185,547,0.21435283,0.08959606,0.24601199,0.15352497,46,12,"Superior parietal lobule ([SPL], 12)",43,Precuneus (43),0.0056930254474,-0.0412618828014588,-0.1060885738000703,0.2299616264789162,0.1778029011494536,ASD,SM,DM,SM-DM
186,186,719,0.21737573,0.25629997,0.15059088,0.14971669,94,17,"Calcarine gyrus ([CalcarineG], 17)",25,"Middle temporal gyrus ([MTG], 25)",0.0170222322811442,-0.0463162021089553,0.0184149978709326,0.2222816774897018,0.2478802624910597,TD,VIS,VIS,VIS-VIS
