,Unnamed: 0,Unnamed: 0.1,Connectivity_Index,P_values,ADOS_Correlation,ROI_1_Index,ROI_2_Index,ROI_1_Name,ROI_2_Name,ASD_Mean,TD_Mean,ASD_STD,TD_STD,Dominant_Group,COMM_Correlation
126,126,103,1140,0.0483908,0.10199963,31,47,"Middle frontal gyrus ([MiFG], 31)","Anterior cingulate cortex ([ACC], 47)",-0.0539975026120081,-0.0940478839273967,0.1764130952417939,0.2108583675848518,ASD,0.062053684
127,127,38,587,0.0450517,0.110339284,13,43,"Paracentral lobule ([ParaCL], 13)",Precuneus (43),-0.0109751178416736,-0.0514484739862378,0.1760630614582115,0.2094435639022417,ASD,0.07467083
128,128,74,971,0.028519707,0.11613694,24,53,"Lingual gyrus ([LingualG], 24)","Cerebellum ([CB], 53)",-0.0202893746800037,-0.0608565758544897,0.1705929655664279,0.1839848386026439,ASD,0.08851254
129,129,27,451,0.0035243006,0.121654965,10,30,"Paracentral lobule ([ParaCL], 10)","Right inferior frontal gyrus ([R IFG], 30)",-0.0222598781299614,-0.0756604083338825,0.1764968104224263,0.1732692814524256,ASD,0.10684839
130,130,8,143,0.0072266185,0.12221454,3,44,Putamen (3),Precuneus (44),0.0027004028787842,-0.0515039939218871,0.1863217853650119,0.1993731655800165,ASD,0.18777381
131,131,104,1157,0.0017709263,0.13048576,32,43,"Inferior parietal lobule ([IPL], 32)",Precuneus (43),0.1000145539801599,0.036545172779304,0.1829577869319709,0.2040359663093333,ASD,0.11074901
132,132,77,978,0.0001793505,0.13262835,25,32,"Middle temporal gyrus ([MTG], 25)","Inferior parietal lobule ([IPL], 32)",-0.056229883983079,0.0196347742196669,0.1668592280645819,0.2153687676576138,TD,0.16847178
133,133,70,903,0.0066267014,0.13270688,22,44,Fusiform gyrus (22),Precuneus (44),0.0820041538724987,0.0242772138405169,0.1815699328206055,0.2227775030755029,ASD,0.17076808
134,134,31,516,0.04835935,0.1345281,11,53,"Right postcentral gyrus ([R PoCG], 11)","Cerebellum ([CB], 53)",-0.0334959780513138,-0.0726996517611973,0.1624886265890041,0.2143861002548679,ASD,0.10355235
135,135,126,1303,0.00024269604,0.14229232,41,45,"Middle frontal gyrus ([MiFG], 41)","Anterior cingulate cortex ([ACC], 45)",0.142624809705662,0.0569811770430844,0.2283095354275164,0.21609658704137,ASD,0.12951082
136,136,5,63,0.049802847,0.15843682,2,14,Subthalamus/hypothalamus (2),"Precentral gyrus ([PreCG], 14)",0.0057786619132029,-0.0446932789663994,0.2513440035325917,0.2419008192343565,ASD,0.14063013
137,137,13,204,0.041227534,0.19964842,5,8,Thalamus (5),"Postcentral gyrus ([PoCG], 8)",0.0499145382423739,0.0036271613823706,0.1899609008957802,0.2413680733122943,ASD,0.21309817
